,,Gund Bus-A 15 Min Block Demand - kVA,Gund Bus-A Current Phase A - Amps,Gund Bus-A Current Phase B - Amps,Gund Bus-A Current Phase C - Amps,Gund Bus-A Current Phase N - Amps,Gund Bus-A Energy - kWh,Gund Bus-A Frequency - Hertz,Gund Bus-A Max Monthly Demand - kW,Gund Bus-A Power Apparent - kVA,Gund Bus-A Power Reactive - kVAR,Gund Bus-A Power Real - kW,Gund Bus-A True Power Factor - PF,Gund Bus-A Voltage AB - Volts,Gund Bus-A Voltage AN - Volts,Gund Bus-A Voltage BC - Volts,Gund Bus-A Voltage BN - Volts,Gund Bus-A Voltage CA - Volts,Gund Bus-A Voltage CN - Volts,Gund Bus-B 15 Min Block Demand - kVA,Gund Bus-B Current Phase A - Amps,Gund Bus-B Current Phase B - Amps,Gund Bus-B Current Phase C - Amps,Gund Bus-B Current Phase N - Amps,Gund Bus-B Energy - kWh,Gund Bus-B Frequency - Hertz,Gund Bus-B Max Monthly Demand - kW,Gund Bus-B Power Apparent - kVA,Gund Bus-B Power Reactive - kVAR,Gund Bus-B Power Real - kW,Gund Bus-B True Power Factor - PF,Gund Bus-B Voltage AB - Volts,Gund Bus-B Voltage AN - Volts,Gund Bus-B Voltage BC - Volts,Gund Bus-B Voltage BN - Volts,Gund Bus-B Voltage CA - Volts,Gund Bus-B Voltage CN - Volts,Gund Condensate Counter - count,Gund Condensate FlowTotal - LBS,Gund Main Demand - Tons,Gund Main Energy - Ton-Days,Gund Main FlowRate - gpm,Gund Main FlowTotal - kgal(1000),Gund Main SignalAeration - Count,Gund Main SignalStrength - Count,Gund Main SonicVelocity - Ft/Sec,Gund Main TempDelta - Deg F,Gund Main TempReturn - Deg F,Gund Main TempSupply - Deg F
1/15/2019 18:00,#d2e4b0,299.59,336.48,334.2,345.94,31.85,"14,396,291.37",60,329.73,291.12,57.18,285.41,-0.98,495.97,286.66,495.97,285.81,496.75,287.1,0,0.03,0,0,0.03,"5,269,275.00",60,0.02,0,0,0,-1,492.27,284.61,491.72,283.49,492.2,284.35,"258,342.04","25,834,183.90",6.74,"112,692.99",11.1,"294,335.95",0,55,"1,429.10",14.36,57.43,43.06
1/15/2019 19:00,White,233.84,268.42,258.55,269.87,27.36,"14,396,542.35",60,329.73,228.86,48.25,223.68,-0.98,497,287.44,497.11,286.67,497.81,287.5,0,0,0,0,0,"5,269,275.00",60,0.02,0,0,0,-1,492.82,285.26,492.37,284.19,493,284.62,"258,367.78","25,836,756.36",7.25,"112,693.25",11.82,"294,336.57",0,55,"1,429.04",14.6,57.59,42.99
1/15/2019 20:00,White,211.11,254.42,236.23,244.75,38.49,"14,396,754.76",60,329.73,210.24,44.78,205.37,-0.98,494.6,285.85,494.83,284.96,495.28,285.77,0,0.01,0,0,0.01,"5,269,275.00",60,0.02,0,0,0,-1,490.4,283.76,489.76,282.61,490.64,283.06,"258,394.05","25,839,383.94",4.93,"112,693.50",8.37,"294,337.18",0,55,"1,428.97",14.4,57.53,43.15
1/15/2019 21:00,#d2e4b0,205.2,249.31,229.79,236.89,37.25,"14,396,956.90",60.01,329.73,204.5,43.95,199.7,-0.98,494.56,285.79,494.57,284.97,495.03,285.75,0,0,0,0,0,"5,269,275.00",60.01,0.02,0,0,0,-1,490.3,283.44,489.63,282.36,490.46,282.72,"258,420.16","25,841,994.37",4.39,"112,693.73",7.02,"294,337.73",0,55,"1,428.80",14.93,58.23,43.3
1/15/2019 22:00,White,199.91,241.64,222.01,224.14,37.8,"14,397,154.41",60.01,329.73,196.72,41.23,192.32,-0.98,495.37,286.11,495.3,285.55,495.4,286.17,0,0.01,0,0,0.01,"5,269,275.00",60,0.02,0,0,0,-1,491,283.68,490.26,282.81,490.92,283.01,"258,444.17","25,844,399.28",3.81,"112,693.86",6,"294,338.04",0,55,"1,428.57",15.16,58.24,43.01
1/15/2019 23:00,White,161.26,196.68,181.41,170.11,40.48,"14,397,328.48",60,329.73,157.03,29,154.26,-0.98,495.93,286.42,496.2,286.08,496.13,286.6,0,0,0,0,0,"5,269,275.00",60,0.02,0,0,0,-1,491.35,283.96,491.1,283.25,491.37,283.37,"258,462.43","25,846,231.34",3.14,"112,693.98",5.01,"294,338.33",0,55,"1,428.38",14.94,57.8,42.83
1/16/2019 0:00,#d2e4b0,143.75,177.65,166.59,151.77,41.48,"14,397,473.50",60,329.73,142.43,25.66,140.09,-0.98,496.77,286.74,497.14,286.61,497.22,287.03,0,0.01,0,0,0.01,"5,269,275.00",60,0.02,0,0,0,-1,492.28,284.25,491.92,283.69,492.31,283.72,"258,473.12","25,847,304.56",2.75,"112,694.11",4.51,"294,338.61",0,55,"1,428.19",14.66,57.34,42.73
1/16/2019 1:00,White,136.01,167.63,158.89,144.06,42.87,"14,397,609.39",60,329.73,135.32,25.59,132.82,-0.98,497.57,286.89,497.97,287.14,497.97,287.46,0,0.04,0,0,0.04,"5,269,275.00",59.99,0.02,0,0,0,-1,492.99,284.53,492.81,284.13,493.13,284.08,"258,478.60","25,847,857.66",2.51,"112,694.23",4.16,"294,338.90",0,55,"1,428.00",14.47,57.1,42.66
1/16/2019 2:00,White,133.55,166.72,157.12,140.77,38.66,"14,397,741.39",59.99,329.73,133.55,25.69,131.05,-0.98,497.71,286.8,498.12,287.21,497.93,287.5,0,0,0,0,0,"5,269,275.00",59.99,0.02,0,0,0,-1,493,284.54,492.97,284.23,493.01,284.31,"258,480.75","25,848,073.20",2.4,"112,694.35",3.99,"294,339.19",0,55,"1,427.81",14.36,56.96,42.68
1/16/2019 3:00,#d2e4b0,134.34,169.31,158.09,141.66,38.96,"14,397,872.27",59.99,329.73,134.99,25.42,132.52,-0.98,497.27,286.7,497.74,286.82,497.61,287.15,0,0.01,0,0,0.01,"5,269,275.00",59.99,0.02,0,0,0,-1,492.6,284.29,492.39,284.01,492.59,284.01,"258,485.21","25,848,506.72",2.43,"112,694.47",4.06,"294,339.47",0,55,"1,427.61",13.99,56.82,42.81
1/16/2019 4:00,White,131.75,163.6,148.28,142.04,36.95,"14,398,003.27",59.99,329.73,130.48,25.99,127.83,-0.98,496.84,286.6,497.37,286.44,497.29,286.79,0,0,0,0,0,"5,269,275.00",59.98,0.02,0,0,0,-1,492.2,284.03,491.8,283.78,492.17,283.65,"258,503.64","25,850,357.22",2.39,"112,694.59",4.06,"294,339.76",0,55,"1,427.42",14.14,56.89,42.79
1/16/2019 5:00,White,134.27,170.23,152.51,147.8,36.37,"14,398,132.89",59.98,329.73,135.04,25.62,132.52,-0.98,496.4,286.49,496.97,286.05,496.89,286.44,0,0.02,0,0,0.02,"5,269,275.00",59.98,0.02,0,0,0,-1,491.78,283.77,491.22,283.55,491.73,283.29,"258,514.79","25,851,465.00",2.45,"112,694.74",4.01,"294,340.11",0,55,"1,427.41",14.56,57.11,42.56
1/16/2019 6:00,#d2e4b0,143.5,182.93,165.28,161.62,33.88,"14,398,269.62",59.98,329.73,145.39,25.42,143.08,-0.98,494.69,285.52,495.01,285.38,494.84,286.1,0,0.01,0,0,0.01,"5,269,275.00",59.98,0.02,0,0,0,-1,489.76,283.03,489.64,282.76,489.77,282.65,"258,535.98","25,853,579.00",2.9,"112,694.95",4.49,"294,340.60",0,55,"1,427.80",15.35,57.85,42.52
1/16/2019 7:00,White,163.62,206.93,187.14,190.2,39.16,"14,398,422.96",59.98,329.73,166.78,28.49,164.3,-0.99,494.14,285.4,494.44,285.12,494.76,285.86,0,0.02,0,0,0.02,"5,269,275.00",59.98,0.02,0,0,0,-1,489.78,283.07,489.59,282.38,489.77,282.91,"258,560.37","25,856,015.28",3.13,"112,695.17",4.68,"294,341.10",0,55,"1,428.20",15.91,58.47,42.55
1/16/2019 8:00,White,187.2,226.83,219.17,216.79,39.63,"14,398,598.67",59.98,329.73,189.61,33.05,186.62,-0.98,495.94,286.56,496.45,286.03,496.38,286.86,0,0.02,0,0,0.02,"5,269,275.00",59.98,0.02,0,0,0,-1,491.68,284.5,491.38,283.61,491.87,283.8,"258,589.39","25,858,914.60",3.55,"112,695.39",5.28,"294,341.60",0,55.02,"1,428.61",16.13,58.95,42.81
1/16/2019 9:00,#d2e4b0,230.77,280.25,275.55,278.76,38.48,"14,398,806.33",59.98,329.73,239.37,44.85,235.03,-0.98,496.33,286.45,496.8,286.38,496.66,286.99,0,0.03,0,0,0.03,"5,269,275.00",59.97,0.02,0,0,0,-1,492.02,284.97,491.79,283.66,492.21,283.82,"258,620.63","25,862,035.91",7.87,"112,695.61",10.24,"294,342.10",0,55.14,"1,429.02",17.42,60.12,42.72
1/16/2019 10:00,White,288.12,339.82,340.19,337.32,42.67,"14,399,072.12",59.97,329.74,291.58,49.9,287.2,-0.99,495.57,286.11,496.35,286.32,496.42,286.83,0,0.02,0,0,0.02,"5,269,275.00",59.97,0.02,0,0,0,-1,491.72,284.4,491.51,283.51,492,283.67,"258,652.21","25,865,196.90",8.55,"112,695.82",16.71,"294,342.60",0,55.26,"1,429.43",12.28,55.53,43.27
1/16/2019 11:00,White,294.75,339.63,349.34,348.77,46.58,"14,399,360.86",59.97,329.74,295.25,49.1,291.04,-0.99,492.59,284.52,493,284.67,493.2,285.09,0,0.01,0,0,0.01,"5,269,275.00",59.97,0.02,0,0,0,-1,488.67,282.32,488.51,281.58,488.75,282.2,"258,678.22","25,867,803.24",5.71,"112,696.04",9.78,"294,343.10",0,55.39,"1,429.84",14.1,57.66,43.57
1/16/2019 12:00,#d2e4b0,310.88,364.87,369.04,370.29,36.8,"14,399,657.95",59.97,329.74,315.38,55.71,310.35,-0.98,494.39,285.36,494.84,285.56,495.03,286.06,0,0.04,0,0,0.04,"5,269,275.00",59.97,0.02,0,0,0,-1,490.65,283.3,490.45,283.09,490.94,283.24,"258,700.45","25,870,026.96",6.96,"112,696.26",10.96,"294,343.60",0,55.51,"1,430.24",15.11,58.75,43.65
1/16/2019 13:00,White,314.02,362.26,359.47,360.02,28.39,"14,399,972.09",59.97,329.74,310.47,55.79,305.38,-0.98,496.33,286.24,496.83,286.26,496.98,286.88,0,0.03,0,0,0.03,"5,269,275.00",59.97,0.02,0,0,0,-1,492.16,284.16,492.31,283.78,492.75,284.07,"258,721.85","25,872,168.22",6.52,"112,696.50",11.45,"294,344.16",0,55.64,"1,430.38",13.59,56.97,43.35
1/16/2019 14:00,White,297.93,349.37,344.68,343.59,30.94,"14,400,267.86",59.97,329.75,297.6,52.22,292.93,-0.98,496.65,286.33,497.06,286.23,497.43,286.9,0,0,0,0,0,"5,269,275.00",59.97,0.02,0,0,0,-1,492.28,284.29,492.42,283.73,493.03,284.03,"258,742.97","25,874,279.10",4.85,"112,696.76",7.89,"294,344.79",0,55.76,"1,430.13",14.78,57.07,42.28
1/16/2019 15:00,#d2e4b0,298.38,348.46,344.95,345.32,32.3,"14,400,562.73",59.97,329.75,297.96,51.81,293.37,-0.98,496.84,286.41,497.05,286.2,497.68,286.91,0,0,0,0,0,"5,269,275.00",59.97,0.02,0,0,0,-1,492.51,284.42,492.25,283.68,493.25,284,"258,764.74","25,876,454.97",5.69,"112,697.02",8.94,"294,345.43",0,55.89,"1,429.88",15.19,57.3,42.15
1/16/2019 16:00,White,296.64,346.25,348.08,340.1,29.6,"14,400,853.98",59.98,329.75,297.15,50.68,292.74,-0.99,497.04,286.5,497.35,286.17,497.24,286.93,0,0.01,0,0,0.01,"5,269,275.00",59.97,0.02,0,0,0,-1,492.68,284.55,492.08,283.62,493.07,283.97,"258,788.18","25,878,799.65",4.71,"112,697.29",7.97,"294,346.07",0,55.97,"1,429.62",14.13,57.35,43.18
1/16/2019 17:00,White,293.83,342.6,336.42,337.19,30.63,"14,401,145.99",59.98,329.75,291.31,49.74,286.98,-0.99,496.51,286.77,496.7,286.2,496.67,286.99,0,0.02,0,0,0.02,"5,269,275.00",59.98,0.02,0,0,0,-1,492.39,284.77,491.87,283.64,492.49,284,"258,810.73","25,881,053.28",6.12,"112,697.55",9.98,"294,346.70",0,55.86,"1,429.37",14.51,57.8,43.31
1/16/2019 18:00,#d2e4b0,270.4,314.58,299.16,315.9,29.45,"14,401,421.66",59.98,329.75,267.12,50.54,262.24,-0.98,497.8,287.36,497.81,286.63,498.34,287.4,0,0,0,0,0,"5,269,275.00",59.98,0.02,0,0,0,-1,493.64,285.21,492.93,284.13,493.55,284.4,"258,834.29","25,883,410.23",6.23,"112,697.81",11,"294,347.34",0,55.73,"1,429.11",13.65,56.89,43.23
1/16/2019 19:00,White,234.3,274.58,260.16,266.31,27.13,"14,401,664.22",59.98,329.75,230.91,45.66,226.31,-0.98,498.56,287.86,498.64,287.13,498.99,287.88,0,0,0,0,0,"5,269,275.00",59.98,0.02,0,0,0,-1,494.32,285.66,493.79,284.7,494.42,284.86,"258,857.29","25,885,710.93",10.29,"112,698.07",16.79,"294,347.97",0,55.61,"1,428.86",14.58,57.72,43.19
1/16/2019 20:00,White,220.74,268.88,246.07,246.82,38.25,"14,401,884.75",59.99,329.75,219.82,46.01,214.9,-0.98,499.57,288.35,499.78,287.63,499.86,288.37,0,0.01,0,0,0.01,"5,269,275.00",59.98,0.02,0,0,0,-1,495.3,286.11,494.71,285.27,495.27,285.32,"258,880.79","25,888,059.28",6.33,"112,698.34",10.47,"294,348.61",0,55.48,"1,428.60",14.65,57.8,43.16
1/16/2019 21:00,#d2e4b0,216.11,260.15,242.69,245.72,34.26,"14,402,097.00",59.99,329.75,216.26,45.26,211.42,-0.98,500.33,288.85,500.42,288.13,500.62,288.86,0,0,0,0,0,"5,269,275.00",59.99,0.02,0,0,0,-1,496.11,286.56,495.45,285.85,495.99,285.78,"258,903.13","25,890,294.60",3.75,"112,698.53",5.84,"294,349.05",0,55.35,"1,428.37",15.27,58.44,43.12
1/16/2019 22:00,White,205.73,244.13,225.4,226.88,39.23,"14,402,303.78",59.99,329.75,201.28,42.69,196.66,-0.98,500.51,289.4,500.56,288.7,501.11,289.34,0,0.01,0,0,0.01,"5,269,275.00",59.99,0.02,0,0,0,-1,496.24,286.97,495.59,286.29,496.3,286.26,"258,924.32","25,892,415.92",3.68,"112,698.65",5.55,"294,349.33",0,55.23,"1,428.17",16.04,59.14,43.09
1/16/2019 23:00,White,159.26,191,173.33,169.3,42.42,"14,402,477.86",59.99,329.75,154.93,30.49,151.82,-0.98,502.39,290.01,502.17,289.41,502.72,289.84,0,0,0,0,0,"5,269,275.00",59.99,0.02,0,0,0,-1,497.66,287.41,497.07,286.67,497.74,286.75,"258,941.16","25,894,105.28",3.1,"112,698.77",4.68,"294,349.60",0,55.1,"1,427.96",15.83,58.78,42.98
1/17/2019 0:00,#d2e4b0,143.39,174.45,161.32,152.95,39.54,"14,402,621.50",59.99,306.02,142.21,27.9,139.37,-0.98,503.33,290.62,503.28,290.12,503.95,290.35,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,498.7,287.88,498.08,287.09,498.81,287.24,"258,950.98","25,895,090.97",2.85,"112,698.89",4.53,"294,349.87",0,55.01,"1,427.76",15.13,57.91,42.83
1/17/2019 1:00,White,136.5,165.71,154.59,146.5,38.86,"14,402,756.89",59.99,139.86,136.01,28.18,133.01,-0.98,504.26,291.21,504.37,290.83,505.11,290.86,0,0.02,0,0,0.02,"5,269,275.00",59.99,0.01,0,0,0,-1,499.7,288.34,499.08,287.52,499.83,287.73,"258,956.43","25,895,640.78",2.62,"112,699.01",4.21,"294,350.15",0,55,"1,427.56",14.86,57.53,42.69
1/17/2019 2:00,White,133.32,163.47,153.25,141.69,36.81,"14,402,888.27",59.99,139.86,133.36,27,130.54,-0.98,504.42,291.17,504.73,290.94,504.76,291.21,0,0.01,0,0,0.01,"5,269,275.00",59.99,0.01,0,0,0,-1,499.39,288.45,499.41,287.83,499.55,287.9,"258,958.82","25,895,880.04",2.53,"112,699.14",4.17,"294,350.42",0,55,"1,427.35",14.7,57.36,42.68
1/17/2019 3:00,#d2e4b0,135.09,165.04,154.64,143.77,38.8,"14,403,019.52",59.99,139.86,135.02,26.88,132.26,-0.98,504.1,290.74,504.64,290.67,504.43,291.04,0,0,0,0,0,"5,269,275.00",59.99,0.01,0.01,-0.01,0,-0.99,499.61,288.21,499.32,288.03,499.7,287.72,"258,963.05","25,896,293.39",2.46,"112,699.26",4.13,"294,350.70",0,55,"1,427.15",14.43,57.32,42.87
1/17/2019 4:00,White,135.37,165.95,154.08,143.26,39.54,"14,403,152.14",59.99,139.86,134.8,27.01,132.01,-0.98,503.37,290.29,503.87,290.32,503.76,290.83,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,498.69,287.96,498.59,287.71,498.99,287.55,"258,979.08","25,897,900.28",2.39,"112,699.38",3.93,"294,350.97",0,55,"1,426.95",14.54,57.19,42.63
1/17/2019 5:00,White,136.77,167.88,157.83,147,35.77,"14,403,285.01",59.99,139.86,137.23,25.64,134.72,-0.98,502.39,289.83,502.75,289.91,502.76,290.41,0,0.01,0,0,0.01,"5,269,275.00",59.99,0.01,0,0,0,-1,497.47,287.46,497.51,287.13,497.8,287.16,"258,988.73","25,898,861.73",2.51,"112,699.54",4.06,"294,351.30",0,55,"1,427.05",14.64,57.1,42.4
1/17/2019 6:00,#d2e4b0,145.42,179.34,169.51,159.2,37.07,"14,403,423.37",59.99,145.62,147.56,25.79,145.18,-0.98,502.56,290.17,502.95,290.26,502.8,290.61,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,497.86,287.69,497.54,287.3,497.75,287.44,"259,007.79","25,900,761.63",2.59,"112,699.71",4.15,"294,351.65",0,55,"1,427.30",15.11,57.43,42.31
1/17/2019 7:00,White,172.01,214.85,204.85,192.58,36.05,"14,403,581.07",59.98,172.01,177.3,30.31,174.6,-0.98,501.57,289.86,502,289.58,502.06,290.28,0,0.02,0,0,0.02,"5,269,275.00",59.98,0.01,0,0,0,-1,497.22,287.52,496.97,286.75,497.21,287.27,"259,032.90","25,903,265.69",3.18,"112,699.88",4.66,"294,352.00",0,55,"1,427.56",16.25,58.59,42.32
1/17/2019 8:00,White,191.96,228.74,226.42,211.26,37.37,"14,403,766.04",59.98,199.67,192.82,34.85,189.54,-0.98,501.48,290.11,501.85,289.71,502.16,290.32,0,0,0,0,0,"5,269,275.00",59.98,0.01,0,0,0,-1,496.89,287.85,496.4,286.87,496.91,287.2,"259,065.80","25,906,551.89",3.91,"112,700.05",5.5,"294,352.36",0,55.04,"1,427.81",17.06,59.33,42.23
1/17/2019 9:00,#d2e4b0,229.97,278.78,273.08,261.52,23.72,"14,403,975.34",59.98,230.34,235.56,42.75,231.58,-0.98,500.85,289.23,501.07,288.9,501.38,289.51,0,0.02,0,0,0.02,"5,269,275.00",59.98,0.01,0,0,0,-1,496.62,286.96,496.05,286.2,496.73,286.35,"259,100.64","25,910,035.23",4.93,"112,700.22",6.83,"294,352.71",0,55.16,"1,428.07",17.65,59.54,41.92
1/17/2019 10:00,White,275.26,329.47,329.34,313.55,27.1,"14,404,231.14",59.98,276.78,279.12,48.25,274.88,-0.98,496.55,286.58,497.09,286.53,497.26,287.83,0,0.04,0,0,0.04,"5,269,275.00",59.98,0.01,0,0,0,-1,492.67,285.11,492.17,283.92,493.19,284.7,"259,135.29","25,913,500.56",3.97,"112,700.39",5.91,"294,353.06",0,55.28,"1,428.33",16.11,58.79,42.66
1/17/2019 11:00,White,290.33,339.22,343.82,333.29,27.88,"14,404,511.62",59.98,290.72,291.92,51.83,287.24,-0.98,496.64,286.51,497.3,286.54,497.51,287.73,0,0.01,0,0,0.01,"5,269,275.00",59.98,0.01,0,0,0,-1,492.75,284.67,492.4,284,493.02,284.65,"259,167.79","25,916,754.93",6.03,"112,700.57",7.93,"294,353.42",0,55.41,"1,428.58",18.12,61.02,42.87
1/17/2019 12:00,#d2e4b0,301.85,352.68,358.19,349.4,26.14,"14,404,803.47",59.98,301.85,304.66,56,299.44,-0.98,497.04,286.59,497.83,286.71,497.72,287.65,0,0,0,0,0,"5,269,275.00",59.97,0.01,0,0,0,-1,493.37,284.7,492.94,284.22,493.26,284.6,"259,196.41","25,919,619.29",7.44,"112,700.74",10.28,"294,353.78",0,55.53,"1,428.83",17.37,60.41,43.11
1/17/2019 13:00,White,301.54,344.76,347.77,344.48,28.21,"14,405,103.61",59.98,315.21,298.39,52.44,293.69,-0.98,497.49,286.66,498.16,286.88,497.93,287.56,0,0.01,0,0,0.01,"5,269,275.00",59.97,0.01,0,0,0,-1,493.66,284.73,493.47,284.44,493.51,284.56,"259,219.85","25,921,966.94",5.84,"112,700.98",9.95,"294,354.35",0,55.66,"1,428.89",14.08,57.72,43.66
1/17/2019 14:00,White,288.24,333.91,336.94,328.42,27.25,"14,405,390.88",59.98,315.21,287.38,50.79,282.82,-0.98,497.72,286.74,498.3,287.04,498.15,287.47,0,0,0,0,0,"5,269,275.00",59.97,0.01,0,0,0,-1,493.6,284.77,493.65,284.67,493.74,284.52,"259,243.90","25,924,368.31",5.98,"112,701.25",10.26,"294,354.99",0,55.78,"1,428.88",13.92,57.25,43.33
1/17/2019 15:00,#d2e4b0,291.95,339.24,344.21,341.25,28.24,"14,405,673.24",59.98,315.21,294.94,54.21,289.86,-0.98,497.76,286.82,498.4,287.2,498.36,287.39,0,0,0,0,0,"5,269,275.00",59.98,0.01,0,0,0,-0.99,493.54,284.8,493.44,284.87,493.86,284.47,"259,268.81","25,926,862.16",6.13,"112,701.52",9.63,"294,355.62",0,55.91,"1,428.87",15.09,58,42.97
1/17/2019 16:00,White,307.23,351.4,358.8,359.15,27.01,"14,405,971.34",59.98,315.21,307.21,58.66,301.5,-0.98,497.55,286.89,498,286.89,498.21,287.3,0,0.02,0,0,0.02,"5,269,275.00",59.98,0.01,0,0,0,-1,493.41,284.84,493.28,284.48,493.91,284.43,"259,293.28","25,929,308.20",7.9,"112,701.78",13.27,"294,356.26",0,55.96,"1,428.86",14.31,57.21,42.93
1/17/2019 17:00,White,306.3,349.79,350.21,353.54,26.17,"14,406,273.22",59.98,315.21,304.06,58.37,298.36,-0.98,499.47,288.26,499.75,288.46,500,288.91,0,0.02,0,0,0.02,"5,269,275.00",59.98,0.01,0,0,0,-1,495.32,286.61,495.38,285.75,496.08,286.18,"259,317.95","25,931,774.95",6.18,"112,702.05",11.17,"294,356.89",0,55.84,"1,428.85",13.28,56.3,42.94
1/17/2019 18:00,#d2e4b0,270.37,316.39,288.02,315.66,32.92,"14,406,552.54",59.99,315.21,265.79,57.26,259.51,-0.98,500.1,288.97,500.28,288.48,500.55,289.54,0,0.01,0,0,0.01,"5,269,275.00",59.98,0.01,0,0,0,-1,496.09,287.38,495.55,286.22,496.23,286.76,"259,344.42","25,934,419.61",5.86,"112,702.31",9.5,"294,357.53",0,55.72,"1,428.84",14.74,57.73,42.95
1/17/2019 19:00,White,222.13,251.94,239.92,253.29,27.34,"14,406,787.50",59.99,315.21,216.17,44.34,211.55,-0.98,501.91,289.53,501.58,289.01,502.28,289.83,0.01,0,0,0,0,"5,269,275.00",59.98,0.01,0,0,0,-1,497.22,287.72,496.8,286.42,497.33,286.97,"259,372.40","25,937,217.90",6.25,"112,702.58",10.08,"294,358.17",0,55.59,"1,428.83",14.78,57.59,42.87
1/17/2019 20:00,White,205.53,240.19,227.57,235.7,23.33,"14,406,992.65",59.99,315.21,204.53,42.54,200.01,-0.98,502.63,290.09,502.73,289.55,502.72,290.12,0.01,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,498.14,287.93,497.91,286.72,497.91,287.17,"259,398.90","25,939,868.57",5.21,"112,702.83",8.61,"294,358.78",0,55.47,"1,428.80",14.5,57.6,43.1
1/17/2019 21:00,#d2e4b0,200.77,237.44,221.59,233.02,23.74,"14,407,189.65",59.99,315.21,200.71,42.73,196.06,-0.98,502.57,290.56,502.69,290.1,502.28,290.41,0.01,0.01,0,0,0.01,"5,269,275.00",59.99,0.01,0,0,0,-1,497.91,288.13,497.55,287.12,497.84,287.38,"259,425.89","25,942,567.01",4.75,"112,703.00",7.6,"294,359.17",0,55.34,"1,428.59",14.82,58.03,43.16
1/17/2019 22:00,White,191.85,224.4,207.3,218.24,24.37,"14,407,381.55",59.99,315.21,187.98,39.46,183.73,-0.98,500.94,289.52,500.74,289.01,500.99,289.24,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,496.19,287.07,495.67,286.51,496.03,286.43,"259,450.32","25,945,014.58",4.51,"112,703.15",6.94,"294,359.52",0,55.22,"1,428.35",15.72,58.52,42.78
1/17/2019 23:00,White,150.38,176.17,162.42,170.3,33.56,"14,407,545.62",60,315.21,147.26,28.44,144.43,-0.98,500.96,289.24,501,288.9,501.31,289.15,0,0.01,0,0,0.01,"5,269,275.00",59.99,0.01,0,0,0,-1,496.22,286.76,496,286.31,496.03,286.25,"259,469.67","25,946,953.89",3.6,"112,703.29",5.66,"294,359.87",0,55.09,"1,428.10",14.85,57.62,42.75
1/18/2019 0:00,#d2e4b0,150.27,176.59,165.97,173.28,37.07,"14,407,690.37",60,315.21,149.61,32.34,145.95,-0.98,501,289.43,501.52,289.29,501.35,289.57,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,496.24,286.94,496.22,286.59,496.71,286.54,"259,481.17","25,948,110.24",4.87,"112,703.44",7.1,"294,360.22",0,55,"1,427.85",16.22,58.9,42.7
1/18/2019 1:00,White,134.18,162.52,148.02,150.32,36.81,"14,407,826.77",60,315.21,133.74,25.93,131.2,-0.98,502.07,289.63,502.25,289.64,502.27,289.96,0,0,0,0,0,"5,269,275.00",59.99,0.01,0,0,0,-1,497.19,287.13,497.08,286.86,497.37,286.83,"259,486.24","25,948,621.56",2.63,"112,703.59",4.68,"294,360.57",0,55,"1,427.61",13.21,55.81,42.63
1/18/2019 2:00,White,133.82,163.99,148.28,146.73,35.18,"14,407,958.64",60,315.21,133.51,26.38,130.89,-0.98,502.95,289.83,503.02,289.98,503.19,290.34,0,0,0,0,0,"5,269,275.00",60,0.01,0,0,0,-1,498.13,287.31,497.95,287.13,498.02,287.12,"259,488.95","25,948,892.67",2.38,"112,703.74",4.35,"294,360.92",0,55,"1,427.36",13.27,55.88,42.62
1/18/2019 3:00,#d2e4b0,132.73,160.7,149.41,147.13,34.66,"14,408,088.27",60.01,315.21,133.2,26.63,130.48,-0.98,503.45,290.03,503.8,290.32,504.1,290.73,0,0,0,0,0,"5,269,275.00",60,0.01,0,0,0,-1,498.88,287.49,498.81,287.41,498.67,287.4,"259,494.16","25,949,402.27",2.42,"112,703.89",4.26,"294,361.27",0,55,"1,427.11",13.21,55.91,42.67
1/18/2019 4:00,White,132.27,161.31,147.74,145.3,35.23,"14,408,218.65",60.01,315.21,132.09,26.32,129.41,-0.98,503.2,290.21,503.79,290.5,504.07,290.9,0,0.02,0,0,0.02,"5,269,275.00",60,0.01,0,0,0,-1,498.33,287.65,498.46,287.58,498.69,287.61,"259,511.19","25,951,112.26",2.42,"112,704.04",4.3,"294,361.62",0,55,"1,426.95",13.46,56.1,42.62
1/18/2019 5:00,White,133.36,162.42,150.07,147.67,34.46,"14,408,348.14",60.01,315.21,133.6,25.22,131.1,-0.98,502.04,290.32,502.71,290.2,503.1,290.55,0,0,0,0,0,"5,269,275.00",60,0.01,0,0,0,-1,497.34,287.46,497.21,287.24,497.55,287.35,"259,520.64","25,952,053.35",2.47,"112,704.21",4.15,"294,361.99",0,55,"1,427.18",14.3,56.9,42.56
