,,Gund Bus-A 15 Min Block Demand - kVA,Gund Bus-A Current Phase A - Amps,Gund Bus-A Current Phase B - Amps,Gund Bus-A Current Phase C - Amps,Gund Bus-A Current Phase N - Amps,Gund Bus-A Energy - kWh,Gund Bus-A Frequency - Hertz,Gund Bus-A Max Monthly Demand - kW,Gund Bus-A Power Apparent - kVA,Gund Bus-A Power Reactive - kVAR,Gund Bus-A Power Real - kW,Gund Bus-A True Power Factor - PF,Gund Bus-A Voltage AB - Volts,Gund Bus-A Voltage AN - Volts,Gund Bus-A Voltage BC - Volts,Gund Bus-A Voltage BN - Volts,Gund Bus-A Voltage CA - Volts,Gund Bus-A Voltage CN - Volts,Gund Bus-B 15 Min Block Demand - kVA,Gund Bus-B Current Phase A - Amps,Gund Bus-B Current Phase B - Amps,Gund Bus-B Current Phase C - Amps,Gund Bus-B Current Phase N - Amps,Gund Bus-B Energy - kWh,Gund Bus-B Frequency - Hertz,Gund Bus-B Max Monthly Demand - kW,Gund Bus-B Power Apparent - kVA,Gund Bus-B Power Reactive - kVAR,Gund Bus-B Power Real - kW,Gund Bus-B True Power Factor - PF,Gund Bus-B Voltage AB - Volts,Gund Bus-B Voltage AN - Volts,Gund Bus-B Voltage BC - Volts,Gund Bus-B Voltage BN - Volts,Gund Bus-B Voltage CA - Volts,Gund Bus-B Voltage CN - Volts,Gund Condensate Counter - count,Gund Condensate FlowTotal - LBS,Gund Main Demand - Tons,Gund Main Energy - Ton-Days,Gund Main FlowRate - gpm,Gund Main FlowTotal - kgal(1000),Gund Main SignalAeration - Count,Gund Main SignalStrength - Count,Gund Main SonicVelocity - Ft/Sec,Gund Main TempDelta - Deg F,Gund Main TempReturn - Deg F,Gund Main TempSupply - Deg F
9/7/2019 9:00,#d2e4b0,136.15,154.32,162.31,160.22,37.36,"15,421,180.51",,301.47,136.41,27.06,133.63,-0.98,494.4,285.35,495.41,285.37,495.05,286.23,0,0,0,0,0,"5,284,569.00",59.98,166.32,0,0,0,-1,490.31,283.27,490.65,283.08,490.8,283.55,"299,354.78","29,935,477.33",10.57,"122,439.86",26.47,"319,196.36",6.44,53.06,"1,427.52",9.59,51.41,41.84
9/7/2019 10:00,White,144.25,162.66,171.14,173.48,35.51,"15,421,318.25",,301.47,145.5,28.87,142.55,-0.98,496.24,286.65,496.95,286.79,496.95,287.56,0,0.03,0,0,0.03,"5,284,569.00",59.98,166.32,0,0,0,-1,492.22,284.18,492,283.92,492.13,284.24,"299,355.88","29,935,587.51",18.28,"122,440.31",32.95,"319,197.89",6.87,53.23,"1,427.52",13.29,55.04,41.77
9/7/2019 11:00,White,144.46,158.74,169.67,171.07,35.72,"15,421,460.75",,301.47,142.99,28.07,140.12,-0.98,496.14,286.64,496.81,286.92,497,287.73,0,0,0,0,0,"5,284,569.00",59.97,166.32,0,0,0,-1,492.21,284.14,491.93,283.61,492.08,284.02,"299,356.98","29,935,697.08",16.57,"122,440.76",31.48,"319,199.42",7.07,53.42,"1,427.52",12.59,54.33,41.72
9/7/2019 12:00,#d2e4b0,144.96,165.6,173.74,178.86,40.41,"15,421,599.49",60,301.47,148.87,27.73,146.17,-0.98,497.09,286.42,497.62,286.8,497.61,287.6,0,0,0,0,0,"5,284,569.00",59.89,166.32,0,0,0,-1,491.86,284.04,491.84,283.95,492.01,284.16,"299,358.09","29,935,807.60",28.88,"122,441.43",46.14,"319,201.25",7.16,53.6,"1,427.50",13.52,55.28,41.76
9/7/2019 13:00,White,167.01,182.89,201.8,195.75,45.76,"15,421,757.83",60,301.47,166.65,27.79,164.17,-0.98,496.83,286.26,497.39,286.61,497.24,287.33,0,0.01,0,0,0.01,"5,284,569.00",59.89,166.32,0,0,0,-1,492.33,284.38,492.36,284.25,492.42,284.4,"299,359.20","29,935,919.11",21.83,"122,442.77",45.85,"319,204.09",6.55,53.79,"1,427.41",11.11,52.73,41.64
9/7/2019 14:00,White,169.04,186.53,203.71,199.35,42.13,"15,421,923.71",60,301.47,168.95,29.11,166.32,-0.98,496.21,286.11,496.84,286.42,496.6,287.05,0,0,0,0,0,"5,284,569.00",59.9,166.32,0,0,0,-1,491.57,283.83,491.5,283.74,491.55,283.79,"299,360.31","29,936,030.36",31.55,"122,444.16",52.19,"319,207.27",6.85,53.96,"1,427.33",13.61,55.18,41.57
9/7/2019 15:00,#d2e4b0,169.26,189.17,203.56,196.6,41.21,"15,422,089.71",60,301.47,168.88,28.65,166.31,-0.98,495.56,285.95,496.22,286.23,496,286.77,0,0.01,0,0,0.01,"5,284,569.00",59.99,166.32,0,0,0,-1,490.99,283.49,490.88,283.62,491,283.73,"299,361.41","29,936,140.31",33.34,"122,445.54",63.28,"319,210.95",6.52,53.91,"1,427.24",12.62,53.96,41.35
9/7/2019 16:00,White,168.06,187.99,200.31,197.74,41.2,"15,422,255.83",59.99,301.47,167.78,27.95,165.31,-0.98,494.81,285.79,495.38,286.05,495.51,286.49,0,0,0,0,0,"5,284,569.00",59.99,166.32,0,0,0,-1,490.62,283.27,490.41,283.38,490.65,283.38,"299,362.52","29,936,251.61",33.17,"122,446.93",61.87,"319,214.63",6.28,53.78,"1,427.15",12.82,54.15,41.33
9/7/2019 17:00,White,155.25,175.99,175.64,186.21,35.23,"15,422,413.61",59.99,301.47,153.6,28.43,150.82,-0.98,494.12,285.63,494.58,285.86,495.02,286.21,0,0.01,0,0,0.01,"5,284,569.00",59.98,166.32,0,0,0,-1,490.12,283.05,489.75,282.92,490.17,282.85,"299,363.60","29,936,358.75",37.37,"122,448.32",67.27,"319,218.31",6.24,53.66,"1,427.06",13.28,54.61,41.34
9/7/2019 18:00,#d2e4b0,148.7,174.29,168.27,177.57,34.11,"15,422,561.24",59.99,301.47,148.44,27.64,145.75,-0.98,494.68,285.8,495.07,285.67,495.08,285.93,0,0.01,0,0,0.01,"5,284,569.00",59.89,166.32,0,0,0,-0.99,489.67,282.76,489.39,282.51,489.92,282.8,"299,364.68","29,936,466.77",39.12,"122,449.70",70.6,"319,221.99",6.04,53.53,"1,426.97",13.25,54.57,41.31
9/7/2019 19:00,White,145.49,164.96,165.23,175.99,31.98,"15,422,705.38",59.99,301.47,144.71,27.55,141.95,-0.98,495.21,286.27,495.51,285.67,495.67,285.97,0,0,0,0,0,"5,284,569.00",59.89,166.32,0,0,0,-1,489.53,282.89,489.41,282.39,489.91,282.83,"299,365.74","29,936,572.60",33.46,"122,451.09",57.22,"319,225.67",1,53.41,"1,426.89",14.02,55.37,41.35
9/7/2019 20:00,White,141.26,161.13,159.46,172.3,33.52,"15,422,845.63",59.99,301.47,141,24.79,138.66,-0.98,495.74,286.75,495.94,286.23,496.26,286.76,0,0,0,0,0,"5,284,569.00",59.99,166.32,0,0,0,-1,491.28,284.08,490.83,283.15,491.41,283.47,"299,366.81","29,936,680.00",29.18,"122,452.21",49.66,"319,229.35",1,53.28,"1,426.86",14.05,55.45,41.39
9/7/2019 21:00,#d2e4b0,134.86,153.82,152.09,158,34.75,"15,422,981.64",59.99,301.47,133.25,23.35,131.11,-0.98,497.37,287.3,497.69,286.94,497.66,287.63,0,0,0,0,0,"5,284,569.00",59.91,166.32,0,0,0,-1,492.59,284.86,492.26,284.04,492.8,284.37,"299,367.89","29,936,788.59",22.6,"122,452.83",41.58,"319,232.09",1,53.16,"1,426.95",12.85,54.32,41.46
9/7/2019 22:00,White,131.08,151.76,152.83,151.67,34.44,"15,423,110.90",59.99,301.47,131.54,24.23,129.24,-0.98,499.25,288.35,499.62,288.09,499.63,288.79,0.01,0.01,0,0,0.01,"5,284,569.00",59.91,166.32,0,0,0,-1,493.95,285.47,493.92,285.02,494.23,285.25,"299,368.98","29,936,896.72",16.25,"122,453.43",34.91,"319,233.90",1,53.04,"1,427.04",11.13,52.77,41.65
9/7/2019 23:00,White,129.42,149.31,148.65,148.97,34.81,"15,423,238.40",60,301.47,129.11,23.89,126.84,-0.98,499.89,288.74,500.34,288.63,500.24,289.29,0.01,0,0,0,0,"5,284,569.00",60,166.32,0,0,0,-1,495.3,286.06,495.06,285.8,495.42,285.99,"299,370.04","29,937,003.18",13.91,"122,454.03",27.35,"319,235.70",1,53,"1,427.13",12.01,53.75,41.72
9/8/2019 0:00,#d2e4b0,126.52,145.78,145.73,147.07,34.39,"15,423,363.78",60,301.47,126.21,22.56,124.14,-0.98,497.21,286.76,498.02,287.01,497.81,287.58,0,0.06,0,0,0.06,"5,284,569.00",59.59,166.32,0,0,0,-0.99,490.72,283.63,490.84,283.19,491.04,283.45,"299,371.04","29,937,102.97",10.2,"122,454.63",21.29,"319,237.50",1,53,"1,427.23",11.31,53.02,41.71
9/8/2019 1:00,White,122.53,140.08,142.1,139.71,36.39,"15,423,486.17",60,301.47,120.95,20.69,119.06,-0.99,496.01,286.55,496.33,286.27,496.27,286.9,0,0,0,0,0,"5,284,569.00",60.01,166.32,0,0,0,-1,491.54,283.85,491.7,284,491.82,283.88,"299,372.05","29,937,203.75",10.11,"122,455.23",21.13,"319,239.24",1,53,"1,427.32",11.4,53.27,41.88
9/8/2019 2:00,White,115.02,135.17,134.25,131.55,35.44,"15,423,601.18",60,301.47,114.85,20.16,112.96,-0.98,495.88,286.07,495.93,286.3,495.79,286.77,0,0.02,0,0,0.02,"5,284,569.00",60.01,166.32,0,0,0,-1,491.24,283.42,491.21,283.59,491.24,283.5,"299,373.09","29,937,308.49",7.84,"122,455.83",17.87,"319,240.54",1,53,"1,427.41",10.46,52.32,41.91
9/8/2019 3:00,#d2e4b0,114.77,134.58,133.98,130.9,34.5,"15,423,714.30",60,301.47,114.71,20.65,112.74,-0.98,496.49,286.02,497.27,286.54,496.62,286.8,0,0.01,0,0,0.01,"5,284,569.00",59.92,166.32,0,0,0,-1,491.52,283.74,491.67,283.85,491.53,283.87,"299,374.16","29,937,415.47",8.65,"122,456.43",19.47,"319,241.75",1,53,"1,427.51",10.58,52.47,41.9
9/8/2019 4:00,White,113.69,132.5,134.25,130.27,34.56,"15,423,825.80",60.01,301.47,113.86,20.89,111.85,-0.98,496.38,286.04,497.7,286.78,497.04,286.82,0,0,0,0,0,"5,284,569.00",59.75,166.32,0,0,0,-1,490.21,282.95,490.32,283.13,490.16,283.09,"299,375.22","29,937,521.46",8,"122,457.00",17.51,"319,242.97",1,53,"1,427.53",10.91,52.78,41.88
9/8/2019 5:00,White,112.43,131.67,131.22,128.12,36.8,"15,423,937.18",60.01,301.47,112.21,20.11,110.33,-0.98,496.52,286.07,497.07,286.77,496.89,286.85,0,0,0,0,0,"5,284,569.00",59.99,166.32,0,0,0,-1,491.49,283.75,491.63,284.04,491.5,284.02,"299,376.30","29,937,628.96",7.97,"122,457.54",19.1,"319,244.19",1,53,"1,427.47",9.93,51.84,41.89
9/8/2019 6:00,#d2e4b0,113.52,133.79,132.07,130.91,36.51,"15,424,047.93",60.01,301.47,113.75,20.71,111.82,-0.98,496.69,286.09,496.62,286.5,496.73,286.88,0,0,0,0,0,"5,284,569.00",59.99,166.32,0,0,0,-1,491.95,283.99,492.13,284.08,492.05,284.34,"299,377.38","29,937,737.66",8.78,"122,458.08",19.56,"319,245.41",1,53.02,"1,427.41",10.69,52.59,41.88
9/8/2019 7:00,White,113.15,132.15,133.78,126.45,33.93,"15,424,159.43",60.01,301.47,112.45,21.65,110.3,-0.98,495.96,286.11,496.19,286.24,495.96,286.91,0,0,0,0,0,"5,284,569.00",59.99,166.32,0,0,0,-1,491.38,283.62,491.65,283.81,491.52,284.23,"299,378.45","29,937,844.32",7.7,"122,458.62",19.17,"319,246.63",1,53.32,"1,427.35",9.42,51.3,41.88
9/8/2019 8:00,White,117.2,139.3,141.34,134.79,36.1,"15,424,272.55",60.01,301.47,118.67,24.07,116.15,-0.98,494.02,285.42,494.9,285.72,494.52,286.35,0,0.01,0,0,0.01,"5,284,569.00",59.98,166.32,0,0,0,-1,489.45,282.81,489.73,282.67,489.67,282.93,"299,379.52","29,937,951.15",12.19,"122,459.17",23.62,"319,247.85",1,53.7,"1,427.29",12.25,54.06,41.8
9/8/2019 9:00,#d2e4b0,123.85,145.91,147.19,142.16,33.49,"15,424,390.91",60.01,301.47,124.22,25.95,121.52,-0.98,493.9,284.95,494.75,284.79,494.54,285.51,0,0,0,0,0,"5,284,569.00",59.98,166.32,0,0,0,-1,489.39,282.4,489.69,282.6,489.91,282.79,"299,380.60","29,938,059.06",11.62,"122,459.71",28.31,"319,249.33",7.24,53.98,"1,427.23",9.76,51.54,41.8
9/8/2019 10:00,White,134.47,161.62,159.93,156.64,36.43,"15,424,517.64",60.01,301.47,136.68,30.51,133.12,-0.97,494.4,285.02,495.16,285.33,495.21,285.68,0,0,0,0,0,"5,284,569.00",59.65,166.32,0,0,0,-0.99,487.72,281.63,487.89,281.4,487.99,281.81,"299,381.69","29,938,168.18",46.77,"122,460.43",79.63,"319,252.45",6.76,53.94,"1,427.17",13.97,55.6,41.65
9/8/2019 11:00,White,141.93,171.42,163.81,162.68,35.17,"15,424,653.38",60.01,301.47,141.86,30.14,138.58,-0.98,493.22,284.68,493.94,285.23,493.97,285.57,0,0,0,0,0,"5,284,569.00",59.89,166.32,0,0,0,-1,488.28,282.01,488.36,281.84,488.55,282.23,"299,382.76","29,938,274.64",41.33,"122,462.47",76.45,"319,257.54",6.43,53.78,"1,427.13",12.92,54.38,41.47
9/8/2019 12:00,#d2e4b0,151.62,183.49,181.89,178.26,35.78,"15,424,796.99",60.01,301.47,154.26,33.83,150.41,-0.98,491.86,283.97,492.55,284.36,492.5,284.86,0,0.03,0,0,0.03,"5,284,569.00",59.81,166.32,0,0,0,-1,485.93,280.63,486,280.33,486.12,280.68,"299,383.82","29,938,380.89",64.68,"122,464.79",103.85,"319,262.78",6.53,53.61,"1,435.60",14.69,56.16,41.44
9/8/2019 13:00,White,175.04,208.69,214.89,200.46,41,"15,424,959.44",60.01,301.47,177.45,34.2,174,-0.98,491.5,283.56,492.42,283.76,492.09,284.43,0,0,0,0,0,"5,284,569.00",59.91,166.32,0,0,0,-1,486.94,281.02,487.09,281.04,487.19,281.32,"299,384.96","29,938,495.10",65.88,"122,467.12",146.14,"319,269.45",6.39,53.45,"1,445.22",10.59,56.87,46.3
9/8/2019 14:00,White,184.39,215.62,222.06,205.99,39.65,"15,425,139.06",60.01,301.47,184.09,33.57,180.87,-0.98,494.62,285.17,495.37,285.45,495.43,285.97,0,0,0,0,0,"5,284,569.00",60,166.32,0,0,0,-1,490.44,283.01,490.45,283.27,490.65,283.56,"299,386.07","29,938,606.61",75.53,"122,469.58",136.94,"319,277.49",6.31,53.28,"1,442.87",13.19,56.29,43.1
9/8/2019 15:00,#d2e4b0,181.97,212.45,219.37,204.2,40.03,"15,425,318.56",60.01,301.47,182.09,35.34,178.53,-0.98,495.32,285.3,496.06,286.16,495.49,286.05,0,0,0,0,0,"5,284,569.00",59.84,166.32,0,0,0,-1,489.94,282.93,489.91,282.84,490.09,283.04,"299,387.16","29,938,714.74",70.44,"122,472.26",125.84,"319,285.52",6.53,53.11,"1,440.14",13.39,56.29,42.84
9/8/2019 16:00,White,176.41,203.43,215.1,195.69,43.81,"15,425,494.45",60,301.47,175.55,33.78,172.18,-0.98,494.99,285.42,495.47,285.95,494.85,286.14,0,0,0,0,0,"5,284,569.00",60,166.32,0,0,0,-1,490.58,283.51,490.53,283.13,490.77,283.22,"299,388.24","29,938,822.60",69.99,"122,474.94",121.21,"319,293.33",6.44,53.25,"1,437.41",13.82,56.69,42.89
9/8/2019 17:00,White,174.31,202.51,211.9,194.43,43.48,"15,425,665.82",60,301.47,173.8,30.84,170.88,-0.98,493.96,285.6,494.57,285.51,494.35,286.26,0,0.02,0,0,0.02,"5,284,569.00",59.83,166.32,0,0,0,-1,488.45,282.29,488.37,281.93,488.68,282.2,"299,389.32","29,938,930.99",60.59,"122,477.62",108.32,"319,299.80",6.39,53.88,"1,434.68",13.39,56.27,42.89
9/8/2019 18:00,#d2e4b0,168.87,195.77,207.51,188.53,44.38,"15,425,833.71",60,301.47,168.65,30.4,165.73,-0.98,493.79,285.84,494.63,285.1,494.67,286.47,0,0.02,0,0,0.02,"5,284,569.00",60,166.32,0,0,0,-1,489.77,283.09,489.82,282.32,490.18,282.65,"299,390.38","29,939,036.72",52.05,"122,480.30",95.12,"319,306.04",6.14,53.81,"1,431.95",13.09,55.93,42.88
9/8/2019 19:00,White,166.42,189.72,203.6,187.42,44.22,"15,425,998.34",60,301.47,166.09,29.39,163.35,-0.98,494.28,286.08,494.89,285.42,495.1,286.69,0,0.02,0,0,0.02,"5,284,569.00",59.92,166.32,0,0,0,-1,490.14,283.37,489.91,282.64,490.49,283.13,"299,391.44","29,939,143.28",38.91,"122,482.53",72.43,"319,311.48",1.65,53.4,"1,429.91",12.88,55.98,43.14
9/8/2019 20:00,White,160.17,178.69,193.63,180.9,46.33,"15,426,158.97",60,301.47,158.26,25.18,156.03,-0.99,495.19,286.33,495.63,286.12,495.91,286.91,0,0,0,0,0,"5,284,569.00",60.01,166.32,0,0,0,-1,490.72,284.28,490.73,282.69,491.48,283.19,"299,392.51","29,939,250.63",33.88,"122,483.56",66.92,"319,315.14",1.06,52.99,"1,429.98",12.09,55.39,43.34
9/8/2019 21:00,#d2e4b0,142.51,161.71,162.13,165.33,35.36,"15,426,305.76",60,301.47,140.56,24.75,138.23,-0.98,497.55,287.06,497.77,286.89,498.16,287.37,0,0.01,0,0,0.01,"5,284,569.00",59.92,166.32,0,0,0,-1,492.42,284.91,492.08,283.92,492.65,284.13,"299,393.56","29,939,355.16",24.11,"122,484.52",53.59,"319,318.73",1,52.57,"1,430.19",10.68,54.04,43.35
9/8/2019 22:00,White,143.61,167.23,164.71,170.19,35.73,"15,426,445.00",60,301.47,144.61,25.63,142.22,-0.98,498.69,288.08,499,288,499.02,288.49,0,0.01,0,0,0.01,"5,284,569.00",60.01,166.32,0,0,0,-1,494.2,285.76,493.94,285.3,494.38,285.3,"299,394.61","29,939,460.00",14,"122,485.49",36.72,"319,322.10",1,52.17,"1,430.40",9.21,52.61,43.36
9/8/2019 23:00,White,135.08,157.35,154.32,153.02,33.96,"15,426,582.52",60,301.47,133.88,23.29,131.75,-0.98,498.98,287.69,499.29,288.04,499.11,288.58,0,0.01,0,0,0.01,"5,284,569.00",60.01,166.32,0,0,0,-1,494.27,285.56,493.81,285.28,494.17,285.5,"299,395.56","29,939,555.31",16.1,"122,486.46",36.1,"319,324.20",1,52.56,"1,430.61",10.5,53.87,43.37
9/9/2019 0:00,#d2e4b0,126.31,148.41,147.47,141.04,34.51,"15,426,709.41",60,301.47,125.27,21.42,123.33,-0.98,496.32,286.7,496.84,286.8,496.51,287.44,0,0,0,0,0,"5,284,569.00",60.01,166.32,0,0,0,-1,491.71,283.75,491.63,283.79,491.99,283.96,"299,396.61","29,939,660.63",9.36,"122,487.34",28.8,"319,326.08",1,53.45,"1,430.81",7.78,51.13,43.38
9/9/2019 1:00,White,120.49,142.89,140.78,133.33,35.24,"15,426,830.92",60,301.47,120.09,20.1,118.36,-0.99,497.57,287.39,498.16,287.25,498.19,287.79,0,0.01,0,0,0.01,"5,284,569.00",59.92,166.32,0,0,0,-1,492.36,284.44,492.61,284.41,492.72,284.51,"299,397.67","29,939,765.98",10.34,"122,487.80",30.87,"319,327.97",1,53.79,"1,431.02",8.07,51.51,43.4
9/9/2019 2:00,White,118.9,143.42,139.46,131.62,38.61,"15,426,948.67",60,301.47,119.09,20.16,117.39,-0.99,497.27,287.36,498.11,287.65,497.7,288.14,0,0.01,0,0,0.01,"5,284,569.00",60,166.32,0,0,0,-1,493.1,284.8,493.19,284.79,493.19,284.79,"299,398.73","29,939,872.14",9.02,"122,488.19",30.21,"319,329.85",1,53.26,"1,431.23",7.08,50.53,43.43
9/9/2019 3:00,#d2e4b0,117.71,140.9,138.29,130.63,36.04,"15,427,064.30",60,301.47,117.94,20.57,116.11,-0.99,498.03,287.2,498.83,287.61,498.43,288.06,0,0,0,0,0,"5,284,569.00",59.99,166.32,0,0,0,-1,493.38,284.85,493.52,284.98,493.47,285.1,"299,399.76","29,939,975.63",8.75,"122,488.68",31.93,"319,331.85",1,53.06,"1,432.03",6.52,49.94,43.45
9/9/2019 4:00,White,116.49,138.8,134.94,128.25,36.08,"15,427,179.80",60,301.47,115.83,20.42,113.97,-0.98,498.05,287.01,498.92,287.47,498.41,287.79,0,0.01,0,0,0.01,"5,284,569.00",59.99,166.32,0,0,0,-1,493.49,285.03,493.64,285.22,493.61,285.36,"299,400.82","29,940,080.99",10.11,"122,489.23",33.25,"319,333.97",1,53.19,"1,433.33",7.24,50.7,43.45
9/9/2019 5:00,White,117.92,141.18,138.81,132.37,36.73,"15,427,295.05",60,301.47,118.75,21.4,116.75,-0.98,497.83,286.83,498.59,287.32,498.17,287.53,0,0,0,0,0,"5,284,569.00",59.82,166.32,0,0,0,-1,491.94,284.04,492.1,284.08,492.08,284.25,"299,401.87","29,940,185.89",8.41,"122,489.78",32.82,"319,336.09",1,53.32,"1,434.63",6.16,49.6,43.46
9/9/2019 6:00,#d2e4b0,115.25,137.66,135.18,127.87,38.13,"15,427,409.55",60,301.47,114.96,19.91,113.25,-0.98,495.84,286.52,496.83,286.96,496.54,287.22,0,0,0,0,0,"5,284,569.00",59.92,166.32,0,0,0,-1,491.66,283.93,491.71,283.97,491.74,283.88,"299,402.91","29,940,290.10",8.23,"122,490.34",33.16,"319,338.22",1,53.45,"1,435.93",5.92,49.36,43.46
9/9/2019 7:00,White,129.38,157.02,153.88,145.89,36.02,"15,427,529.40",60,301.47,131.46,23.56,129.27,-0.98,497.55,286.88,498.22,287.32,497.95,287.72,0,0.02,0,0,0.02,"5,284,569.00",59.92,166.32,0,0,0,-1,492.53,284.3,492.57,284.24,492.68,284.45,"299,404.47","29,940,444.85",14.96,"122,490.89",40.77,"319,340.34",1,53.57,"1,437.23",7.68,50.94,43.26
9/9/2019 8:00,White,168.77,207.4,201.23,201.94,43.52,"15,427,678.70",60,301.47,175.47,32.25,172.37,-0.98,497.74,287.24,498.67,288.1,498.03,288.54,0,0.01,0,0,0.01,"5,284,569.00",60.02,166.32,0,0,0,-1,493.58,284.89,493.91,284.78,494.02,285.2,"299,407.45","29,940,742.96",29.22,"122,491.44",58.33,"319,343.16",1,53.7,"1,438.51",11.14,53.94,42.76
9/9/2019 9:00,#d2e4b0,199.09,235.73,241.37,234.65,43.23,"15,427,865.27",60,301.47,203.85,35.59,200.62,-0.98,496.03,285.93,496.8,286.73,496.49,287.26,0,0.04,0,0,0.04,"5,284,569.00",60,166.32,0,0,0,-1,492.07,284.06,492.36,284.08,492.51,284.37,"299,409.62","29,940,960.32",48.7,"122,493.14",81.58,"319,347.55",6.87,53.83,"1,439.32",13.95,55.74,41.79
9/9/2019 10:00,White,262.23,307.94,316.08,317.97,53.97,"15,428,099.16",60,301.47,268.7,43.9,265.01,-0.99,493.76,284.77,494.66,285.7,494.32,286.27,0,0.03,0,0,0.03,"5,284,569.00",59.99,166.32,0,0,0,-1,489.97,283.12,490.14,282.65,490.28,283.1,"299,412.10","29,941,208.18",82.92,"122,496.09",133.48,"319,353.93",7.04,53.95,"1,439.89",14.83,56.31,41.46
9/9/2019 11:00,White,287.97,332.16,337.58,345.31,51.2,"15,428,376.12",60,301.47,290.71,47.27,286.76,-0.99,495.41,285.66,496.37,286.2,496.15,286.74,0,0.01,0,0,0.01,"5,284,569.00",59.72,166.32,0,0,0,-1,489.88,282.93,489.94,282.78,490.05,282.99,"299,414.59","29,941,457.40",110.83,"122,499.83",197.33,"319,363.38",7.15,54,"1,440.13",13.44,57.04,43.6
9/9/2019 12:00,#d2e4b0,295.67,333.87,344.42,351.68,52.46,"15,428,666.61",60,301.47,295.33,48.78,291.17,-0.99,495.77,285.94,496.97,286.46,496.59,286.94,0,0.04,0,0,0.04,"5,284,569.00",59.98,166.32,0,0,0,-1,492.23,283.93,492.04,284.15,492.09,284.26,"299,417.12","29,941,710.04",136.4,"122,505.52",236.89,"319,377.05",7.49,54,"1,439.09",13.78,57.56,43.78
9/9/2019 13:00,White,296.24,333.64,346.64,356.41,56.96,"15,428,957.86",60,301.47,297.01,49.2,292.79,-0.99,495.54,285.91,496.65,286.42,496.39,286.85,0,0.01,0,0,0.01,"5,284,569.00",59.98,166.32,0,0,0,-1,492,283.81,491.9,283.73,491.95,284.07,"299,419.62","29,941,959.65",146.07,"122,511.30",243.77,"319,391.62",7.42,54,"1,437.93",14.33,57.9,43.58
9/9/2019 14:00,White,300.39,341.53,354.41,356.4,54.75,"15,429,252.47",60.01,302.62,301.51,49.67,297.26,-0.99,495.56,285.88,496.31,286.39,496.31,286.77,0,0.04,0,0,0.04,"5,284,569.00",59.98,166.32,0,0,0,-1,492.24,284.2,492.17,283.97,492.29,284.06,"299,422.12","29,942,210.16",154.88,"122,517.08",249.11,"319,406.20",7.72,54,"1,436.76",14.87,58.13,43.29
9/9/2019 15:00,#d2e4b0,293.42,334.04,343.47,339.03,49.13,"15,429,546.87",60.01,306.05,291.27,48.55,287.09,-0.99,495.76,285.95,496.54,286.4,496.31,286.74,0,0,0,0,0,"5,284,569.00",59.81,166.32,0,0,0,-1,490.81,283.43,490.72,283.16,490.9,283.4,"299,424.58","29,942,455.72",156.49,"122,522.90",255.89,"319,420.76",7.41,53.89,"1,435.60",14.66,57.95,43.35
9/9/2019 16:00,White,279.28,314.19,321.17,332.4,59.03,"15,429,826.89",60.01,306.05,277.54,45.45,273.73,-0.99,496.84,286.74,497.55,287.06,497.06,287.43,0,0,0,0,0,"5,284,569.00",59.98,166.32,0,0,0,-1,492.82,284.79,492.59,284.18,492.96,284.34,"299,427.00","29,942,697.88",147.77,"122,528.76",239.66,"319,434.94",7.6,53.5,"1,434.44",14.78,58.06,43.28
9/9/2019 17:00,White,288.1,330.45,334.13,342.18,45.56,"15,430,105.24",60.01,306.05,289.74,49.98,285.31,-0.99,498.5,287.69,499.05,287.9,499.07,288.34,0,0,0,0,0,"5,284,569.00",59.81,166.32,0,0,0,-1,493.45,285.06,493.04,284.63,493.37,284.82,"299,429.41","29,942,938.85",130.53,"122,534.62",211.31,"319,448.81",7.88,53.41,"1,433.28",14.77,58.08,43.32
9/9/2019 18:00,#d2e4b0,267.38,298.48,306.84,310.03,48.97,"15,430,380.17",60.01,306.05,263.32,43,259.72,-0.99,497.95,287.68,498.33,287.82,498.44,288.35,0,0.02,0,0,0.02,"5,284,569.00",59.89,166.32,0,0,0,-1,493.89,285.48,493.89,285,494.33,285.33,"299,431.88","29,943,185.68",104.92,"122,539.97",172.39,"319,459.81",8.37,53.9,"1,432.11",14.55,57.91,43.36
9/9/2019 19:00,White,244.52,267.25,287.82,283.75,46.53,"15,430,627.96",60.01,306.05,240.89,43.9,236.82,-0.98,496.66,286.66,497.04,287.12,497.1,287.67,0,0,0,0,0,"5,284,569.00",59.96,166.32,0,0,0,-1,492.99,285.05,492.96,284.6,493.46,284.78,"299,434.29","29,943,426.82",76.1,"122,543.24",128.28,"319,469.30",1,53.77,"1,431.20",14.18,57.5,43.37
9/9/2019 20:00,White,216.38,234.16,254.73,256.63,51.89,"15,430,851.13",60.01,306.05,213.89,37.85,210.42,-0.98,497.1,286.83,497.25,287.3,497.55,287.89,0,0,0,0,0,"5,284,569.00",59.89,166.32,0,0,0,-1,492.92,284.98,492.4,284.23,492.83,284.32,"299,436.71","29,943,669.38",63.19,"122,546.29",112.92,"319,476.14",1,53.64,"1,431.17",13.38,56.78,43.43
