,,Gund Bus-A 15 Min Block Demand - kVA,Gund Bus-A Current Phase A - Amps,Gund Bus-A Current Phase B - Amps,Gund Bus-A Current Phase C - Amps,Gund Bus-A Current Phase N - Amps,Gund Bus-A Energy - kWh,Gund Bus-A Frequency - Hertz,Gund Bus-A Max Monthly Demand - kW,Gund Bus-A Power Apparent - kVA,Gund Bus-A Power Reactive - kVAR,Gund Bus-A Power Real - kW,Gund Bus-A True Power Factor - PF,Gund Bus-A Voltage AB - Volts,Gund Bus-A Voltage AN - Volts,Gund Bus-A Voltage BC - Volts,Gund Bus-A Voltage BN - Volts,Gund Bus-A Voltage CA - Volts,Gund Bus-A Voltage CN - Volts,Gund Bus-B 15 Min Block Demand - kVA,Gund Bus-B Current Phase A - Amps,Gund Bus-B Current Phase B - Amps,Gund Bus-B Current Phase C - Amps,Gund Bus-B Current Phase N - Amps,Gund Bus-B Energy - kWh,Gund Bus-B Frequency - Hertz,Gund Bus-B Max Monthly Demand - kW,Gund Bus-B Power Apparent - kVA,Gund Bus-B Power Reactive - kVAR,Gund Bus-B Power Real - kW,Gund Bus-B True Power Factor - PF,Gund Bus-B Voltage AB - Volts,Gund Bus-B Voltage AN - Volts,Gund Bus-B Voltage BC - Volts,Gund Bus-B Voltage BN - Volts,Gund Bus-B Voltage CA - Volts,Gund Bus-B Voltage CN - Volts,Gund Condensate Counter - count,Gund Condensate FlowTotal - LBS,Gund Main Demand - Tons,Gund Main Energy - Ton-Days,Gund Main FlowRate - gpm,Gund Main FlowTotal - kgal(1000),Gund Main SignalAeration - Count,Gund Main SignalStrength - Count,Gund Main SonicVelocity - Ft/Sec,Gund Main TempDelta - Deg F,Gund Main TempReturn - Deg F,Gund Main TempSupply - Deg F
5/20/2019 5:00:00 PM,White,240.00,279.35,267.37,277.17,37.00,"15,036,635.09",60.01,287.47,239.23,44.93,234.94,-0.98,502.46,290.22,502.71,289.72,502.90,290.55,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.83,0.02,0.00,0.00,0.00,-1.00,497.57,287.58,497.38,286.89,497.70,287.17,"298,641.56","29,864,155.21",184.09,"113,964.54",233.40,"297,216.42",1.01,54.00,"1,433.34",18.85,60.23,41.34
5/20/2019 6:00:00 PM,White,198.12,225.13,208.06,224.52,35.81,"15,036,847.29",60.01,287.47,191.45,40.52,187.07,-0.98,503.95,291.36,504.49,290.76,504.42,291.82,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.91,0.02,0.00,0.00,0.00,-0.99,499.44,288.40,499.12,288.08,499.37,288.07,"298,643.10","29,864,308.44",143.06,"113,971.86",196.23,"297,229.30",0.98,54.00,"1,431.56",17.42,58.73,41.32
5/20/2019 7:00:00 PM,#d2e4b0,171.25,200.65,184.03,194.09,32.03,"15,037,021.96",60.01,287.47,168.79,38.53,164.28,-0.97,505.63,291.93,505.43,291.62,505.64,291.69,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",59.91,0.02,0.01,-0.01,0.00,-0.99,500.27,288.95,500.02,288.64,500.31,288.68,"298,644.77","29,864,475.52",79.94,"113,976.30",103.96,"297,237.99",0.00,54.00,"1,429.78",18.55,60.00,41.48
5/20/2019 8:00:00 PM,White,160.89,192.92,174.28,181.19,31.85,"15,037,180.97",60.01,287.47,160.01,35.18,155.99,-0.98,505.51,291.86,504.93,291.25,505.11,291.29,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.90,0.02,0.00,0.00,0.00,-1.00,500.32,289.18,499.94,288.67,500.22,288.79,"298,646.36","29,864,635.00",55.00,"113,979.32",70.42,"297,243.64",0.00,54.00,"1,428.01",18.64,60.17,41.52
5/20/2019 9:00:00 PM,White,155.66,186.86,170.51,173.43,31.39,"15,037,335.11",60.01,287.47,154.73,33.57,150.95,-0.98,505.49,292.14,505.05,291.41,505.29,291.55,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,501.01,289.63,500.56,289.20,500.92,288.93,"298,648.00","29,864,798.48",33.95,"113,980.74",46.84,"297,246.87",0.00,54.00,"1,426.42",16.81,58.17,41.36
5/20/2019 10:00:00 PM,#d2e4b0,148.00,173.28,166.32,162.86,29.88,"15,037,482.62",60.01,287.47,147.02,31.57,143.52,-0.98,507.12,292.52,506.94,292.16,506.94,292.25,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",60.00,0.02,0.00,0.00,0.00,-1.00,502.38,289.67,502.18,290.08,502.49,289.76,"298,649.65","29,864,964.02",18.52,"113,982.14",29.98,"297,249.44",0.00,54.00,"1,426.39",14.58,56.05,41.47
5/20/2019 11:00:00 PM,White,140.87,167.73,158.03,155.73,30.41,"15,037,622.01",60.00,287.47,141.03,32.39,137.19,-0.97,507.91,293.02,507.80,292.97,508.01,292.99,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.75,0.02,0.00,0.00,0.00,-0.99,501.16,289.40,500.83,289.40,501.26,289.13,"298,651.27","29,865,125.31",18.57,"113,983.32",30.05,"297,251.25",0.00,54.00,"1,426.70",14.67,56.22,41.55
5/21/2019 12:00:00 AM,White,137.78,162.54,154.15,150.12,30.64,"15,037,757.39",60.00,287.47,137.00,31.57,133.31,-0.97,508.00,293.16,508.28,293.38,508.24,293.40,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",60.01,0.02,0.00,0.00,0.00,-1.00,503.83,290.86,503.63,290.90,503.74,290.84,"298,653.18","29,865,315.94",18.67,"113,983.86",29.30,"297,252.65",0.00,54.01,"1,427.00",14.84,56.50,41.69
5/21/2019 1:00:00 AM,#d2e4b0,134.25,159.53,152.73,147.95,31.40,"15,037,888.27",60.00,287.47,134.06,28.42,130.94,-0.98,504.17,291.28,504.60,291.56,504.30,291.77,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.93,0.02,0.00,0.00,0.00,-1.00,499.25,288.48,499.47,288.37,499.18,288.21,"298,654.99","29,865,497.45",16.88,"113,984.35",26.49,"297,254.05",0.00,54.12,"1,427.31",14.92,56.69,41.78
5/21/2019 2:00:00 AM,White,131.40,157.37,149.58,144.73,30.82,"15,038,018.02",60.00,287.47,130.52,26.27,127.81,-0.98,500.71,289.06,501.24,289.51,500.90,289.99,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",60.00,0.02,0.01,-0.01,0.00,-1.00,496.13,286.81,496.36,286.64,496.08,286.51,"298,657.01","29,865,699.64",11.51,"113,984.83",21.22,"297,255.44",0.00,54.25,"1,427.61",12.94,55.19,42.25
5/21/2019 3:00:00 AM,White,128.27,155.21,147.45,142.04,32.15,"15,038,144.78",59.99,287.47,128.76,26.01,126.04,-0.98,501.09,288.82,501.74,289.31,501.29,289.50,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",60.00,0.02,0.00,0.00,0.00,-1.00,496.74,286.62,496.73,286.71,496.63,286.80,"298,658.95","29,865,893.79",10.23,"113,985.32",20.13,"297,256.84",0.13,54.37,"1,427.92",12.13,54.26,42.17
5/21/2019 4:00:00 AM,#d2e4b0,130.71,158.71,148.26,144.18,31.91,"15,038,271.76",59.99,287.47,130.94,26.57,128.16,-0.98,501.36,288.99,501.97,289.41,501.51,289.54,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",60.01,0.02,0.00,0.00,0.00,-1.00,497.44,287.05,497.49,287.27,497.31,287.14,"298,660.80","29,866,078.24",9.09,"113,985.81",18.87,"297,258.24",0.33,54.50,"1,428.23",11.56,53.59,42.07
5/21/2019 5:00:00 AM,White,123.44,148.92,138.08,135.63,29.32,"15,038,396.04",59.99,287.47,122.46,25.32,119.82,-0.98,501.38,289.15,502.02,289.51,501.53,289.58,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.85,0.02,0.00,0.00,0.00,-1.00,495.70,286.03,495.78,286.36,495.56,286.21,"298,662.79","29,866,276.77",7.68,"113,986.30",16.83,"297,259.64",0.52,54.62,"1,428.54",10.95,53.12,42.20
5/21/2019 6:00:00 AM,White,123.04,150.32,139.40,136.40,31.29,"15,038,515.79",59.99,287.47,123.07,24.93,120.58,-0.98,500.60,288.56,501.05,289.03,500.77,289.32,0.00,0.03,0.00,0.00,0.03,"5,269,275.00",60.02,0.02,0.00,0.00,0.00,-1.00,495.98,286.01,496.04,286.78,496.02,286.19,"298,664.75","29,866,473.65",6.36,"113,986.79",14.70,"297,260.99",0.71,54.75,"1,428.89",10.50,52.61,42.13
5/21/2019 7:00:00 AM,#d2e4b0,127.20,154.66,146.80,146.34,32.64,"15,038,637.65",59.99,287.47,129.45,26.22,126.65,-0.98,500.26,288.43,501.09,289.05,500.47,289.12,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",60.01,0.02,0.00,0.00,0.00,-1.00,495.72,286.24,495.80,286.29,495.82,286.30,"298,667.00","29,866,696.91",16.14,"113,987.56",21.83,"297,262.31",0.91,54.87,"1,429.25",13.20,56.18,42.98
5/21/2019 8:00:00 AM,White,144.26,164.49,163.56,169.90,31.99,"15,038,773.63",60.00,287.47,144.71,31.22,141.25,-0.98,503.56,290.17,504.14,290.26,503.75,290.87,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.02,0.00,0.00,0.00,-1.00,499.26,288.29,499.15,287.85,499.21,287.72,"298,672.31","29,867,228.19",36.10,"113,988.89",74.56,"297,264.79",1.00,54.98,"1,429.69",11.75,55.05,43.35
5/21/2019 9:00:00 AM,White,152.17,178.22,181.13,176.74,25.95,"15,038,918.35",60.00,287.47,155.68,31.14,152.47,-0.98,502.84,290.36,503.45,289.89,503.34,291.03,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,498.50,287.89,498.25,287.75,498.29,287.60,"298,674.25","29,867,424.06",28.63,"113,990.24",43.63,"297,268.30",1.13,55.00,"1,430.93",14.87,56.73,41.86
5/21/2019 10:00:00 AM,#d2e4b0,205.49,247.26,240.11,244.62,37.68,"15,039,098.63",60.01,287.47,212.00,37.53,208.59,-0.98,501.62,289.87,502.38,289.53,502.27,290.47,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,497.60,287.31,497.50,287.37,497.48,287.21,"298,675.44","29,867,543.18",49.05,"113,992.16",76.38,"297,273.45",1.02,55.00,"1,432.37",11.52,53.29,41.78
5/21/2019 11:00:00 AM,White,226.15,262.44,258.24,266.77,40.21,"15,039,315.73",60.01,287.47,227.83,38.72,224.46,-0.99,500.70,289.38,501.58,289.16,501.20,289.90,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.97,0.02,0.00,0.00,0.00,-1.00,496.63,286.73,496.66,286.73,496.68,286.89,"298,676.66","29,867,664.58",67.36,"113,994.78",102.09,"297,278.53",1.01,55.00,"1,433.80",12.96,54.59,41.63
5/21/2019 12:00:00 PM,White,230.30,267.22,258.07,270.00,47.45,"15,039,542.85",60.02,287.47,229.41,39.09,225.95,-0.98,499.79,288.88,500.78,288.94,500.13,289.34,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.87,0.02,0.00,0.00,0.00,-0.99,494.48,285.50,494.52,285.42,494.51,285.70,"298,677.81","29,867,780.46",92.41,"113,997.41",145.40,"297,285.07",1.30,55.00,"1,434.83",13.45,55.69,42.24
5/21/2019 1:00:00 PM,#d2e4b0,231.48,267.84,261.21,273.93,43.65,"15,039,770.10",60.03,287.47,231.63,38.63,228.32,-0.99,499.30,288.39,500.19,288.81,499.37,288.91,0.00,0.03,0.00,0.00,0.03,"5,269,275.00",59.96,0.02,0.00,0.00,0.00,-1.00,494.73,285.62,494.86,285.61,494.77,286.02,"298,678.94","29,867,893.29",103.26,"114,000.96",169.30,"297,293.35",1.23,55.00,"1,435.53",14.33,56.28,41.98
5/21/2019 2:00:00 PM,White,229.10,268.44,256.21,270.07,42.24,"15,039,997.23",60.03,287.47,228.89,39.43,225.37,-0.99,499.23,287.90,499.94,288.67,499.00,288.95,0.01,0.02,0.00,0.00,0.02,"5,269,275.00",59.97,0.02,0.00,0.00,0.00,-1.00,494.83,285.60,494.76,285.70,494.71,285.83,"298,680.05","29,868,003.54",90.79,"114,005.33",138.50,"297,302.79",1.04,55.00,"1,436.23",15.32,57.24,41.90
5/21/2019 3:00:00 PM,White,227.06,265.91,259.98,262.79,45.87,"15,040,221.10",60.04,287.47,227.30,38.83,223.84,-0.98,499.16,287.80,499.68,288.54,499.04,289.01,0.01,0.01,0.00,0.00,0.01,"5,269,275.00",59.97,0.02,0.00,0.00,0.00,-1.00,494.90,285.71,494.88,285.66,494.88,285.78,"298,681.19","29,868,117.81",104.80,"114,009.76",158.35,"297,311.99",1.16,54.96,"1,436.94",15.85,57.39,41.55
5/21/2019 4:00:00 PM,#d2e4b0,225.59,260.48,258.43,263.42,45.50,"15,040,444.11",60.04,287.47,225.53,38.59,222.09,-0.98,499.05,288.10,499.67,288.41,499.20,289.08,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,494.63,285.56,494.66,285.57,494.65,285.67,"298,682.32","29,868,231.41",103.76,"114,014.00",200.37,"297,321.85",1.11,54.84,"1,439.81",13.58,59.21,45.60
5/21/2019 5:00:00 PM,White,220.38,252.28,248.47,256.98,46.12,"15,040,663.75",60.03,287.47,218.35,37.35,214.99,-0.98,499.00,288.40,499.99,288.35,499.73,289.14,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",59.90,0.02,0.00,0.00,0.00,-1.00,494.02,285.25,493.97,285.28,494.05,285.28,"298,683.45","29,868,343.91",100.43,"114,017.81",177.21,"297,333.96",1.01,54.72,"1,437.45",13.50,57.33,43.83
5/21/2019 6:00:00 PM,White,169.02,191.68,175.90,193.56,34.59,"15,040,850.72",60.03,287.47,162.07,33.89,158.39,-0.98,499.91,288.71,500.10,289.09,500.51,289.21,0.00,0.03,0.00,0.00,0.03,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,495.82,286.28,495.58,286.13,495.68,286.08,"298,684.56","29,868,455.00",65.65,"114,021.08",120.94,"297,343.03",1.00,54.59,"1,437.05",12.85,54.47,41.64
5/21/2019 7:00:00 PM,#d2e4b0,135.08,157.94,146.31,150.04,32.00,"15,040,993.77",60.03,287.47,131.74,32.54,127.63,-0.97,501.83,289.34,502.28,290.02,501.94,289.75,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.02,0.00,0.00,0.00,-1.00,497.77,287.07,497.11,287.34,497.54,287.23,"298,685.65","29,868,563.54",29.36,"114,023.22",49.15,"297,347.87",0.94,54.47,"1,436.91",13.98,55.51,41.53
5/21/2019 8:00:00 PM,White,122.19,147.13,131.74,135.50,31.36,"15,041,115.67",60.03,287.47,120.63,29.11,117.07,-0.97,503.72,290.21,503.98,290.60,503.74,290.72,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",60.00,0.02,0.00,0.00,0.00,-1.00,499.21,287.87,498.76,288.33,498.99,288.18,"298,686.73","29,868,672.45",18.15,"114,023.71",28.06,"297,349.88",0.81,54.34,"1,436.77",15.18,56.89,41.70
5/21/2019 9:00:00 PM,White,115.97,141.50,125.09,132.46,31.10,"15,041,229.55",60.03,287.47,116.23,28.15,112.73,-0.97,504.75,290.92,504.92,290.94,504.95,291.20,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.92,0.02,0.00,0.00,0.00,-1.00,499.66,288.30,499.10,288.29,499.20,287.95,"298,687.85","29,868,784.43",11.85,"114,024.19",22.62,"297,351.74",0.68,54.22,"1,436.62",12.59,54.41,41.82
5/21/2019 10:00:00 PM,#d2e4b0,112.21,137.03,120.58,126.79,30.42,"15,041,339.56",60.03,287.47,111.48,26.91,108.16,-0.97,502.55,289.85,502.69,290.09,502.51,290.10,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",60.00,0.02,0.00,0.00,0.00,-1.00,497.94,287.34,497.64,287.54,497.67,287.20,"298,688.98","29,868,897.50",7.19,"114,024.67",18.48,"297,353.40",0.55,54.09,"1,436.36",9.27,54.48,45.23
5/21/2019 11:00:00 PM,White,105.92,130.05,114.32,116.38,32.51,"15,041,444.32",60.03,287.47,105.01,25.49,101.78,-0.97,504.53,290.69,504.75,291.21,504.49,291.33,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.02,0.00,0.00,0.00,-1.00,499.96,288.11,499.73,288.40,499.43,288.56,"298,690.12","29,869,011.30",7.33,"114,025.15",17.90,"297,354.46",0.43,54.04,"1,435.25",9.81,53.84,44.03
5/22/2019 12:00:00 AM,White,102.53,126.96,110.66,113.23,30.78,"15,041,544.95",60.02,287.47,102.14,25.14,99.02,-0.97,504.48,290.73,504.77,291.53,504.59,291.83,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,499.70,288.15,499.72,288.71,499.54,288.58,"298,691.25","29,869,124.48",8.00,"114,025.63",17.39,"297,355.49",0.30,54.16,"1,433.96",11.07,53.39,42.32
5/22/2019 1:00:00 AM,#d2e4b0,99.51,124.01,107.97,108.62,32.16,"15,041,641.83",60.01,287.47,99.33,23.97,96.38,-0.97,505.13,291.06,505.31,291.55,504.93,291.78,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",59.91,0.02,0.00,0.00,0.00,-1.00,499.42,287.99,499.35,288.48,498.90,288.16,"298,692.35","29,869,234.53",7.66,"114,026.11",17.44,"297,356.52",0.17,54.29,"1,432.67",10.47,52.40,41.95
5/22/2019 2:00:00 AM,White,97.53,121.74,104.82,105.18,29.95,"15,041,736.83",60.01,287.47,97.06,24.62,93.83,-0.97,506.41,291.49,506.96,291.91,506.21,292.22,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.02,0.00,0.00,0.00,-1.00,501.61,288.83,501.35,289.91,501.38,289.49,"298,693.47","29,869,345.94",5.59,"114,026.59",16.71,"297,357.55",0.05,54.41,"1,431.39",7.98,50.05,42.04
5/22/2019 3:00:00 AM,White,96.75,121.70,105.06,104.83,29.56,"15,041,830.58",60.00,287.47,97.06,24.74,93.83,-0.97,506.99,291.92,507.48,292.28,507.03,292.66,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.02,0.00,0.00,0.00,-1.00,502.19,289.27,502.10,290.16,501.89,289.81,"298,694.57","29,869,455.89",6.68,"114,027.04",17.05,"297,358.57",0.10,54.54,"1,430.10",9.32,51.40,42.11
5/22/2019 4:00:00 AM,#d2e4b0,98.70,126.10,106.00,108.78,30.15,"15,041,925.33",59.99,287.47,99.41,24.91,96.21,-0.97,504.64,290.91,505.47,291.35,504.97,291.68,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.02,0.00,0.00,0.00,-1.00,500.17,288.45,500.26,288.65,499.91,288.83,"298,695.70","29,869,569.01",5.96,"114,027.46",16.88,"297,359.60",0.27,54.67,"1,428.82",8.33,50.40,42.09
5/22/2019 5:00:00 AM,White,98.58,124.63,106.05,107.27,30.22,"15,042,021.21",59.99,287.47,98.09,23.83,95.14,-0.97,502.85,289.48,503.38,289.96,503.08,290.29,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",60.00,0.02,0.00,0.00,0.00,-1.00,498.21,287.07,498.34,287.50,498.13,287.48,"298,696.79","29,869,678.07",5.36,"114,027.88",16.25,"297,360.63",0.43,54.79,"1,427.53",7.83,49.72,41.89
5/22/2019 6:00:00 AM,White,98.02,126.86,107.73,105.45,30.52,"15,042,115.96",59.98,287.47,98.67,25.89,95.09,-0.96,501.92,289.15,502.44,289.49,502.30,290.01,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.01,0.02,0.01,-0.01,0.00,-0.99,496.86,286.58,497.02,286.92,497.34,287.13,"298,697.91","29,869,790.16",5.22,"114,028.30",16.37,"297,361.75",0.59,54.92,"1,426.53",7.67,49.63,41.97
5/22/2019 7:00:00 AM,#d2e4b0,108.44,131.61,123.02,125.15,28.50,"15,042,215.19",59.98,287.47,110.62,26.04,107.36,-0.97,503.98,290.36,504.60,290.81,504.29,290.97,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",60.01,0.02,0.00,0.00,0.00,-1.00,499.18,287.93,499.34,288.01,499.38,288.36,"298,698.98","29,869,897.24",6.12,"114,028.72",16.23,"297,363.06",0.75,55.00,"1,427.00",9.06,50.85,41.80
5/22/2019 8:00:00 AM,White,119.02,138.92,139.12,135.20,28.99,"15,042,328.42",59.98,287.47,119.64,26.66,116.59,-0.98,500.78,289.26,500.92,289.04,500.87,289.95,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",60.01,0.02,0.00,0.00,0.00,-1.00,496.43,287.04,496.49,286.58,496.56,286.96,"298,700.09","29,870,007.71",9.17,"114,029.14",19.75,"297,364.38",0.91,55.00,"1,427.69",11.01,53.02,42.02
5/22/2019 9:00:00 AM,White,140.35,165.99,167.17,166.51,35.03,"15,042,456.38",59.98,287.47,144.40,29.15,141.36,-0.98,500.28,288.77,500.68,289.03,500.60,289.41,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",60.01,0.02,0.00,0.00,0.00,-1.00,496.01,286.49,496.13,286.37,496.11,286.18,"298,701.20","29,870,118.80",32.12,"114,029.57",66.13,"297,366.52",1.03,55.00,"1,428.51",11.43,53.67,42.27
5/22/2019 10:00:00 AM,#d2e4b0,181.82,216.90,217.09,208.87,46.16,"15,042,619.68",59.99,287.47,185.10,32.98,182.01,-0.98,498.46,287.51,498.93,287.86,498.71,288.10,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.02,0.00,0.00,0.00,-1.00,493.94,285.29,494.03,285.17,493.92,285.06,"298,702.29","29,870,228.18",55.22,"114,031.09",82.30,"297,371.03",1.02,55.00,"1,430.13",15.98,57.62,41.65
5/22/2019 11:00:00 AM,White,195.58,234.35,227.39,231.42,46.61,"15,042,807.03",59.99,287.47,198.26,33.96,195.22,-0.98,495.08,286.04,495.78,285.72,495.06,286.87,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,490.65,283.38,490.71,283.23,490.81,283.46,"298,703.41","29,870,340.05",60.08,"114,033.77",100.53,"297,376.76",1.00,55.00,"1,431.88",13.91,55.46,41.51
5/22/2019 12:00:00 PM,White,216.12,253.68,247.85,266.36,47.24,"15,043,013.37",60.00,287.47,219.05,36.14,215.98,-0.99,493.49,285.31,494.49,285.18,494.06,286.20,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.89,0.02,0.00,0.00,0.00,-1.00,488.38,282.01,488.69,282.01,488.73,282.29,"298,704.55","29,870,454.01",83.79,"114,036.54",129.26,"297,382.97",1.00,55.00,"1,433.62",15.29,56.88,41.60
5/22/2019 1:00:00 PM,#d2e4b0,217.45,247.83,245.45,261.78,41.86,"15,043,229.13",60.00,287.47,215.48,37.33,212.13,-0.99,493.70,285.15,494.36,284.90,494.44,285.67,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.97,0.02,0.00,0.00,0.00,-1.00,489.15,282.30,489.63,282.33,489.63,282.76,"298,705.64","29,870,563.65",97.76,"114,040.04",173.30,"297,391.02",1.08,55.00,"1,437.57",14.41,57.60,43.18
5/22/2019 2:00:00 PM,White,212.66,246.95,239.50,257.54,41.60,"15,043,438.88",60.00,287.47,213.28,36.05,210.12,-0.99,495.97,286.12,496.56,286.48,496.80,287.11,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.97,0.02,0.00,0.00,0.00,-1.00,491.68,283.93,491.84,283.75,492.14,284.17,"298,706.75","29,870,673.96",98.83,"114,044.05",150.04,"297,401.62",1.00,55.00,"1,437.37",14.97,57.71,42.75
5/22/2019 3:00:00 PM,White,211.90,248.85,240.97,249.21,46.68,"15,043,648.76",60.01,287.47,212.19,36.63,208.87,-0.98,496.39,286.55,497.25,286.45,496.67,287.41,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,492.73,284.54,492.80,284.43,492.92,284.51,"298,707.87","29,870,785.94",110.65,"114,048.50",183.13,"297,412.15",1.00,55.00,"1,434.64",14.44,57.09,42.64
5/22/2019 4:00:00 PM,#d2e4b0,215.75,252.98,245.94,252.72,43.91,"15,043,860.00",60.01,287.47,215.60,37.38,212.21,-0.98,496.72,286.78,497.48,286.50,496.97,287.42,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,492.83,284.92,493.10,284.37,493.10,284.40,"298,708.99","29,870,897.97",87.89,"114,052.21",130.75,"297,421.17",1.00,55.00,"1,433.40",16.10,57.99,41.92
5/22/2019 5:00:00 PM,White,209.90,242.61,238.12,244.57,49.98,"15,044,069.39",60.01,287.47,208.10,36.89,204.71,-0.98,497.07,287.02,497.80,287.17,497.62,287.52,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,493.09,284.95,492.89,284.66,493.09,284.49,"298,710.09","29,871,008.23",88.49,"114,055.72",126.02,"297,428.35",0.86,55.00,"1,432.21",17.02,58.52,41.48
5/22/2019 6:00:00 PM,White,160.90,186.26,162.79,183.11,39.82,"15,044,247.24",60.00,287.47,153.60,34.77,149.54,-0.97,499.38,287.77,499.15,288.09,499.25,288.35,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,494.95,285.64,495.07,285.62,495.13,285.43,"298,711.22","29,871,121.18",42.13,"114,058.73",76.08,"297,434.99",0.92,54.96,"1,431.03",13.19,54.79,41.60
5/22/2019 7:00:00 PM,#d2e4b0,124.34,149.74,133.01,133.54,35.31,"15,044,379.30",60.00,287.47,120.77,32.41,116.30,-0.96,501.39,288.90,501.67,289.00,501.47,289.35,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.00,0.02,0.00,0.00,0.00,-1.00,496.62,286.98,496.50,286.46,496.87,286.92,"298,712.33","29,871,232.30",43.51,"114,060.27",72.29,"297,438.95",0.93,54.84,"1,429.85",14.12,56.07,41.97
5/22/2019 8:00:00 PM,White,110.46,138.16,119.07,120.47,36.41,"15,044,489.44",60.00,287.47,109.43,29.03,105.45,-0.96,501.78,289.90,501.89,289.74,502.32,290.21,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",60.00,0.02,0.00,0.00,0.00,-1.00,497.30,287.29,497.02,286.84,497.48,286.94,"298,713.40","29,871,339.27",22.89,"114,061.32",52.36,"297,442.82",0.80,54.72,"1,428.66",10.46,52.18,41.73
5/22/2019 9:00:00 PM,White,107.65,136.49,116.97,119.91,34.74,"15,044,592.69",60.00,287.47,108.32,28.62,104.41,-0.96,502.28,290.48,502.33,289.88,502.72,290.63,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.01,0.02,0.01,-0.01,0.00,-0.99,497.76,287.46,497.06,287.00,497.97,287.14,"298,714.50","29,871,449.01",15.53,"114,062.38",43.89,"297,445.88",0.68,54.59,"1,427.48",8.28,50.22,41.95
5/22/2019 10:00:00 PM,#d2e4b0,105.94,130.94,113.30,117.39,32.95,"15,044,696.70",60.00,287.47,105.26,27.64,101.48,-0.96,504.04,291.15,504.00,290.86,504.36,291.35,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",60.01,0.02,0.00,0.00,0.00,-1.00,499.53,288.74,499.00,288.30,499.74,288.25,"298,715.62","29,871,560.78",14.56,"114,063.43",37.52,"297,448.03",0.55,54.47,"1,426.29",9.27,51.06,41.79
